vendor,family,part_number,document_type,title,source_url,local_folder,redistribution_status,verification_status,notes
STMicroelectronics,STM32F0,STM32F098,part_prefix_index,STM32F098 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F100,part_prefix_index,STM32F100 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F101,part_prefix_index,STM32F101 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F102,part_prefix_index,STM32F102 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F103,part_prefix_index,STM32F103 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F105,part_prefix_index,STM32F105 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F1,STM32F107,part_prefix_index,STM32F107 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f1-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F1,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F2,STM32F205,part_prefix_index,STM32F205 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f2-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F2,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F2,STM32F207,part_prefix_index,STM32F207 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f2-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F2,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F2,STM32F215,part_prefix_index,STM32F215 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f2-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F2,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F2,STM32F217,part_prefix_index,STM32F217 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f2-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F2,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F301,part_prefix_index,STM32F301 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F302,part_prefix_index,STM32F302 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F303,part_prefix_index,STM32F303 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F318,part_prefix_index,STM32F318 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F328,part_prefix_index,STM32F328 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F334,part_prefix_index,STM32F334 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F358,part_prefix_index,STM32F358 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F373,part_prefix_index,STM32F373 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F378,part_prefix_index,STM32F378 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F3,STM32F398,part_prefix_index,STM32F398 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f3-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F3,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F401,part_prefix_index,STM32F401 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F405,part_prefix_index,STM32F405 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F407,part_prefix_index,STM32F407 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F410,part_prefix_index,STM32F410 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F411,part_prefix_index,STM32F411 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F412,part_prefix_index,STM32F412 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F413,part_prefix_index,STM32F413 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F415,part_prefix_index,STM32F415 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F417,part_prefix_index,STM32F417 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F423,part_prefix_index,STM32F423 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F427,part_prefix_index,STM32F427 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F429,part_prefix_index,STM32F429 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F437,part_prefix_index,STM32F437 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F439,part_prefix_index,STM32F439 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F446,part_prefix_index,STM32F446 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F469,part_prefix_index,STM32F469 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F4,STM32F479,part_prefix_index,STM32F479 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F722,part_prefix_index,STM32F722 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F723,part_prefix_index,STM32F723 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F730,part_prefix_index,STM32F730 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F732,part_prefix_index,STM32F732 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F733,part_prefix_index,STM32F733 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F745,part_prefix_index,STM32F745 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F746,part_prefix_index,STM32F746 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F756,part_prefix_index,STM32F756 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F765,part_prefix_index,STM32F765 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F767,part_prefix_index,STM32F767 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F769,part_prefix_index,STM32F769 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F777,part_prefix_index,STM32F777 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32F7,STM32F779,part_prefix_index,STM32F779 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32f7-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32F7,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G030,part_prefix_index,STM32G030 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G031,part_prefix_index,STM32G031 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G041,part_prefix_index,STM32G041 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G050,part_prefix_index,STM32G050 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G051,part_prefix_index,STM32G051 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G061,part_prefix_index,STM32G061 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G070,part_prefix_index,STM32G070 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G071,part_prefix_index,STM32G071 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G081,part_prefix_index,STM32G081 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G0B0,part_prefix_index,STM32G0B0 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G0B1,part_prefix_index,STM32G0B1 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G0,STM32G0C1,part_prefix_index,STM32G0C1 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g0-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G0,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G431,part_prefix_index,STM32G431 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G441,part_prefix_index,STM32G441 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G471,part_prefix_index,STM32G471 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G473,part_prefix_index,STM32G473 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
STMicroelectronics,STM32G4,STM32G474,part_prefix_index,STM32G474 family/prefix index,https://www.st.com/en/microcontrollers-microprocessors/stm32g4-series.html,06_DATASHEETS/01_MICROCONTROLLERS/STMICRO_STM32/STM32G4,PUBLIC_LINK_ONLY,NEEDS_REVIEW,Family/prefix scaffold. Select exact order code from official ST product selector before design use.
